Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Type_of_vehicle,Road_traffic_density,multiple_deliveries,Time_taken(min),distance,order_hour,pickup_hour,day_of_week,is_weekend,month
36.0,4.8,13.022394,80.242439,13.062394,80.282439,2022-03-07,Cloudy,motorcycle ,High ,1.0,26,6.197305829661883,13.0,13,Monday,0,3
24.0,4.7,22.577821,88.400581,22.647821,88.470581,2022-02-16,Sandstorms,motorcycle ,Medium ,1.0,28,10.577524574598003,17.0,17,Wednesday,0,2
30.0,4.7,19.176269,72.836721,19.186269,72.846721,2022-03-03,Fog,motorcycle ,Unknown,1.0,17,1.5269419161565756,19.0,8,Thursday,0,3
24.0,5.0,22.310329,73.169083,22.330329,73.189083,2022-04-03,Fog,motorcycle ,Low ,1.0,14,3.0250325843898467,8.0,9,Sunday,1,4
30.0,4.7,19.874733,75.353942,19.944733,75.423942,2022-02-18,Sunny,motorcycle ,Low ,1.0,23,10.666369820191116,19.0,22,Friday,0,2
39.0,4.1,13.045479,80.23311,13.085479,80.27311,2022-03-03,Cloudy,motorcycle ,Medium ,1.0,31,6.197029528170028,16.0,16,Thursday,0,3
32.0,4.6,22.538999,88.322337,22.588999,88.372337,2022-02-17,Stormy,electric_scooter ,Low ,1.0,29,7.556583376482136,22.0,22,Thursday,0,2
27.0,4.8,12.326356,76.619103,12.386356,76.679103,2022-03-30,Sandstorms,motorcycle ,Medium ,1.0,23,9.307954561040033,17.0,17,Wednesday,0,3
38.0,4.5,11.026117,76.944652,11.156117,77.074652,2022-03-31,Cloudy,electric_scooter ,Low ,1.0,35,20.211618399305323,23.0,23,Thursday,0,3
38.0,4.8,19.1813,72.836191,19.3113,72.966191,2022-04-04,Windy,motorcycle ,Jam ,1.0,49,19.846613904419858,20.0,21,Monday,0,4
23.0,4.6,22.310329,73.169083,22.400329,73.259083,2022-03-29,Stormy,electric_scooter ,Jam ,1.0,27,13.611101106406496,19.0,19,Tuesday,0,3
28.0,4.7,13.086438,80.220672,13.196438,80.330672,2022-04-02,Cloudy,motorcycle ,Jam ,2.0,45,17.039320664078645,21.0,21,Saturday,1,4
35.0,4.9,22.310237,73.158921,22.340237,73.188921,2022-03-03,Sandstorms,scooter ,Medium ,1.0,33,4.5374767017579485,17.0,17,Thursday,0,3
30.0,4.7,11.021278,76.995017,11.061278,77.035017,2022-03-17,Sunny,motorcycle ,High ,1.0,42,6.219468967066031,13.0,13,Thursday,0,3
20.0,4.6,22.651847,75.881991,22.681847,75.911991,2022-04-05,Cloudy,scooter ,Jam ,1.0,24,4.532421028606297,21.0,21,Tuesday,0,4
31.0,3.8,19.176269,72.836721,19.256269,72.916721,2022-03-08,Fog,scooter ,Low ,2.0,34,12.214333869904944,22.0,22,Tuesday,0,3
25.0,5.0,26.892312,75.806896,26.902313,75.816896,2022-04-05,Sunny,motorcycle ,Low ,0.0,17,1.488251479081195,10.0,10,Tuesday,0,4
20.0,4.5,21.15276,72.778059,21.16276,72.788059,2022-03-30,Cloudy,motorcycle ,Low ,1.0,17,1.5180834241339571,10.0,10,Wednesday,0,3
37.0,4.0,12.933298,77.614293,13.003298,77.684293,2022-03-06,Fog,motorcycle ,Low ,2.0,43,10.846831391713856,22.0,23,Sunday,1,3
38.0,4.8,22.761593,75.886362,22.781593,75.906362,2022-04-01,Sandstorms,electric_scooter ,Low ,1.0,21,3.0205717457500154,9.0,10,Friday,0,4
25.0,4.8,22.753659,75.903365,22.803659,75.953365,2022-03-30,Fog,motorcycle ,Jam ,0.0,30,7.551253060545832,21.0,21,Wednesday,0,3
25.0,4.1,22.745049,75.892471,22.785049,75.932471,2022-03-17,Fog,scooter ,High ,0.0,34,6.041273896530671,12.0,12,Thursday,0,3
32.0,4.6,21.157729,72.768726,21.287729,72.898726,2022-04-04,Sunny,motorcycle ,Jam ,0.0,23,19.73112634923097,20.0,20,Monday,0,4
27.0,4.7,26.891191,75.802083,26.931191,75.842083,2022-04-01,Sandstorms,scooter ,High ,1.0,13,5.952358021805274,12.0,12,Friday,0,4
28.0,4.7,26.956431,75.776649,26.996431,75.816649,2022-03-11,Fog,motorcycle ,Medium ,0.0,20,5.950862376179955,16.0,16,Friday,0,3
27.0,4.5,13.026286,80.275235,13.086286,80.335235,2022-03-05,Fog,motorcycle ,Jam ,0.0,21,9.295709283635452,19.0,19,Saturday,1,3
26.0,4.1,22.725835,75.887648,22.855835,76.017648,2022-03-04,Cloudy,motorcycle ,Jam ,1.0,31,19.63246571946274,21.0,21,Friday,0,3
31.0,4.5,12.3085,76.665808,12.4185,76.775808,2022-03-25,Fog,motorcycle ,Jam ,1.0,51,17.064359165007573,21.0,21,Friday,0,3
28.0,4.5,26.483672,80.320708,26.543672,80.380708,2022-02-11,Sandstorms,motorcycle ,Low ,1.0,15,8.942112986041561,22.0,22,Friday,0,2
22.0,4.7,12.970324,77.645748,13.010324,77.685748,2022-03-01,Stormy,scooter ,Medium ,1.0,22,6.197927332941757,15.0,15,Tuesday,0,3
34.0,4.7,18.516216,73.842527,18.646216,73.972527,2022-03-18,Stormy,motorcycle ,Low ,1.0,28,19.883194540663208,23.0,23,Friday,0,3
20.0,4.5,12.323225,76.630028,12.413225,76.720028,2022-03-14,Fog,motorcycle ,Medium ,1.0,39,13.96162800667355,18.0,18,Monday,0,3
34.0,4.8,12.972793,80.249982,12.992793,80.269982,2022-03-21,Fog,electric_scooter ,High ,1.0,29,3.099008540165536,11.0,11,Monday,0,3
39.0,4.8,17.411028,78.329645,17.431028,78.349645,2022-03-01,Windy,motorcycle ,Low ,0.0,23,3.068338311698896,9.0,9,Tuesday,0,3
25.0,4.9,12.978453,77.643685,13.018453,77.683685,2022-03-26,Stormy,motorcycle ,Medium ,1.0,16,6.197830462534204,15.0,15,Saturday,1,3
35.0,5.0,11.024839,77.007003,11.044839,77.027003,2022-03-17,Sandstorms,motorcycle ,High ,1.0,32,3.109767295530947,11.0,11,Thursday,0,3
24.0,4.7,9.959778,76.296106,10.029778,76.366106,2022-02-18,Fog,motorcycle ,Low ,1.0,20,10.90186623127282,0.0,0,Friday,0,2
32.0,3.8,22.745536,75.893106,22.875536,76.023106,2022-03-04,Cloudy,electric_scooter ,Low ,2.0,39,19.63118755142392,22.0,23,Friday,0,3
27.0,4.7,12.316967,76.603067,12.386967,76.673067,2022-03-23,Stormy,scooter ,Jam ,1.0,15,10.85936741861396,19.0,19,Wednesday,0,3
20.0,4.9,10.96185,76.971082,11.01185,77.021082,2022-03-15,Fog,motorcycle ,Medium ,1.0,28,7.775027531729311,18.0,18,Tuesday,0,3
31.0,4.5,10.006881,76.345397,10.086881,76.425397,2022-02-14,Sandstorms,motorcycle ,Jam ,0.0,41,12.458309559229406,19.0,19,Monday,0,2
36.0,4.8,17.438263,78.397865,17.488263,78.447865,2022-03-05,Stormy,scooter ,Jam ,1.0,30,7.670015866956758,20.0,20,Saturday,1,3
39.0,4.1,17.45971,78.368855,17.51971,78.428855,2022-04-01,Windy,motorcycle ,Medium ,1.0,39,9.203394311041626,17.0,17,Friday,0,4
38.0,4.6,17.440827,78.393391,17.530827,78.483391,2022-03-10,Stormy,motorcycle ,Low ,0.0,25,13.805228599411375,23.0,23,Thursday,0,3
26.0,4.1,22.732225,75.874765,22.752225,75.894765,2022-04-03,Stormy,motorcycle ,High ,1.0,32,3.020864392275916,11.0,11,Sunday,1,4
39.0,4.7,26.88842,75.800689,26.91842,75.830689,2022-03-21,Fog,scooter ,Jam ,0.0,39,4.46440202134633,19.0,19,Monday,0,3
34.0,4.8,23.355164,85.324097,23.415164,85.384097,2022-03-07,Sunny,motorcycle ,Low ,1.0,25,9.043151042211152,22.0,22,Monday,0,3
24.0,4.8,12.316967,76.603067,12.386967,76.673067,2022-03-14,Cloudy,motorcycle ,Low ,1.0,24,10.85936741861396,23.0,23,Monday,0,3
20.0,4.6,18.593481,73.785901,18.683481,73.875901,2022-03-04,Windy,motorcycle ,Jam ,1.0,30,13.763140802008651,19.0,19,Friday,0,3
23.0,4.0,27.157772,78.04725,27.197772,78.08725,2022-02-11,Cloudy,scooter ,High ,2.0,34,5.94622846630585,14.0,15,Friday,0,2
32.0,4.8,18.536718,73.830327,18.646718,73.940327,2022-03-04,Windy,scooter ,Jam ,1.0,29,16.82376113749127,20.0,20,Friday,0,3
21.0,4.8,12.323994,76.626167,12.413994,76.716167,2022-04-06,Sunny,electric_scooter ,Medium ,0.0,17,13.961608340957843,18.0,18,Wednesday,0,4
20.0,4.7,11.026117,76.944652,11.096117,77.014652,2022-03-29,Stormy,motorcycle ,Low ,0.0,16,10.883716478923384,23.0,23,Tuesday,0,3
35.0,4.5,12.323994,76.626167,12.353994,76.656167,2022-03-03,Stormy,scooter ,Medium ,1.0,25,4.6541251311130205,18.0,18,Thursday,0,3
33.0,4.3,11.016298,76.972076,11.126298,77.082076,2022-03-23,Stormy,motorcycle ,Jam ,1.0,37,17.102696349876823,20.0,21,Wednesday,0,3
21.0,4.8,22.552996,88.35231,22.622996,88.42231,2022-02-16,Sandstorms,scooter ,Jam ,0.0,18,10.578385268615744,19.0,19,Wednesday,0,2
36.0,5.0,11.008638,76.984311,11.058638,77.034311,2022-03-13,Sandstorms,motorcycle ,Medium ,1.0,30,7.774433406393336,18.0,18,Sunday,1,3
26.0,4.5,30.893081,75.821495,30.923081,75.851495,2022-02-17,Stormy,motorcycle ,Jam ,1.0,20,4.391720745311344,19.0,19,Thursday,0,2
27.0,4.4,23.371292,85.327872,23.441292,85.397872,2022-03-25,Cloudy,scooter ,Jam ,2.0,43,10.549588224835514,20.0,20,Friday,0,3
28.0,4.8,17.45971,78.368855,17.49971,78.408855,2022-03-03,Stormy,scooter ,High ,1.0,19,6.135753835850377,14.0,14,Thursday,0,3
35.0,5.0,30.902872,75.826808,31.012872,75.936808,2022-02-14,Sunny,motorcycle ,Jam ,0.0,26,16.09948802692517,19.0,19,Monday,0,2
21.0,4.7,23.359033,85.325347,23.449033,85.415347,2022-03-29,Stormy,motorcycle ,Jam ,0.0,25,13.563859616323215,20.0,20,Tuesday,0,3
31.0,4.9,18.536562,73.896485,18.576562,73.936485,2022-03-21,Windy,scooter ,High ,1.0,30,6.11831714678967,13.0,14,Monday,0,3
35.0,4.9,11.010375,76.95295,11.070375,77.01295,2022-03-01,Sandstorms,scooter ,Jam ,1.0,26,9.329217115744337,20.0,20,Tuesday,0,3
23.0,4.8,17.422819,78.449578,17.482819,78.509578,2022-03-26,Windy,scooter ,Jam ,0.0,19,9.20426539101661,20.0,20,Saturday,1,3
29.0,4.7,9.957144,76.296783,10.087144,76.426783,2022-02-16,Stormy,motorcycle ,Low ,1.0,19,20.245497831707613,23.0,23,Wednesday,0,2
35.0,4.4,22.725748,75.898497,22.765747,75.938497,2022-03-15,Fog,motorcycle ,High ,2.0,39,6.041577354033107,14.0,14,Tuesday,0,3
20.0,4.6,27.161694,78.034714,27.231694,78.104714,2022-02-16,Windy,motorcycle ,Medium ,1.0,21,10.405134862701672,18.0,18,Wednesday,0,2
32.0,4.1,21.173493,72.801953,21.213493,72.841953,2022-03-19,Sandstorms,motorcycle ,High ,1.0,31,6.071664694616246,12.0,12,Saturday,1,3
30.0,4.1,11.003681,76.975525,11.053681,77.025525,2022-04-05,Windy,motorcycle ,Jam ,1.0,44,7.7744964674614065,20.0,20,Tuesday,0,4
38.0,3.6,12.323978,76.627961,12.413978,76.717961,2022-03-08,Stormy,scooter ,Jam ,0.0,35,13.96160875013975,21.0,21,Tuesday,0,3
25.0,4.7,11.001852,76.976268,11.041852,77.016268,2022-03-11,Stormy,motorcycle ,Medium ,0.0,29,6.219666678237719,16.0,16,Friday,0,3
23.0,4.6,21.173343,72.792731,21.243343,72.862731,2022-03-16,Sandstorms,motorcycle ,Jam ,1.0,29,10.624925896441956,20.0,20,Wednesday,0,3
26.0,4.9,13.064181,80.236442,13.114181,80.286442,2022-03-24,Stormy,scooter ,Jam ,0.0,10,7.745931643123963,20.0,20,Thursday,0,3
22.0,4.6,22.514585,88.39331,22.544585,88.42331,2022-02-13,Sandstorms,scooter ,Jam ,1.0,27,4.534460400198435,20.0,20,Sunday,1,2
24.0,4.6,25.45235,81.841889,25.49235,81.881889,2022-02-13,Stormy,electric_scooter ,Medium ,1.0,28,5.984601641640603,15.0,15,Sunday,1,2
24.0,4.9,22.751857,75.866699,22.841857,75.956699,2022-03-27,Fog,motorcycle ,Medium ,1.0,33,13.591437788969875,18.0,18,Sunday,1,3
32.0,4.9,17.483216,78.552111,17.503216,78.572111,2022-03-07,Sunny,motorcycle ,High ,1.0,15,3.067770561072467,12.0,12,Monday,0,3
35.0,4.8,12.914264,77.6784,12.924264,77.6884,2022-04-03,Sunny,scooter ,Low ,1.0,12,1.549692932239404,10.0,10,Sunday,1,4
39.0,5.0,21.149834,72.778666,21.229834,72.858666,2022-03-14,Sunny,motorcycle ,Low ,0.0,23,12.143465932015229,22.0,22,Monday,0,3
32.0,4.8,26.90294,75.793007,26.98294,75.873007,2022-03-06,Fog,motorcycle ,Low ,2.0,44,11.903260418531731,0.0,0,Sunday,1,3
25.0,4.9,19.120083,72.907385,19.200083,72.987385,2022-04-02,Stormy,scooter ,Medium ,1.0,20,12.216260551419468,17.0,17,Saturday,1,4
31.0,4.4,22.725835,75.887648,22.805835,75.967648,2022-03-27,Windy,motorcycle ,Jam ,1.0,38,12.082515888990242,20.0,20,Sunday,1,3
34.0,4.3,12.972793,80.249982,13.012793,80.289982,2022-03-24,Sandstorms,motorcycle ,Medium ,1.0,32,6.197897916874956,15.0,15,Thursday,0,3
33.0,5.0,27.195928,77.998092,27.275928,78.078092,2022-02-14,Windy,scooter ,Jam ,0.0,27,11.889769193854775,21.0,21,Monday,0,2
37.0,4.6,22.732225,75.874765,22.812225,75.954765,2022-03-06,Fog,scooter ,Low ,1.0,29,12.082261071804547,23.0,23,Sunday,1,3
20.0,4.1,10.006881,76.345397,10.026881,76.365397,2022-02-15,Sandstorms,motorcycle ,Low ,0.0,20,3.1147167205689104,9.0,9,Tuesday,0,2
26.0,4.7,19.879631,75.323403,19.949631,75.393403,2022-02-14,Stormy,motorcycle ,Low ,0.0,10,10.666217884460048,23.0,23,Monday,0,2
28.0,4.6,11.006686,76.951736,11.046686,76.991736,2022-03-30,Windy,motorcycle ,Medium ,0.0,14,6.219617510976561,15.0,16,Wednesday,0,3
37.0,4.2,21.149569,72.772697,21.279569,72.902697,2022-03-14,Fog,motorcycle ,Jam ,0.0,43,19.73162368779601,21.0,21,Monday,0,3
24.0,5.0,12.935662,77.61413,12.945662,77.62413,2022-04-03,Fog,motorcycle ,Low ,0.0,11,1.549629486646845,10.0,10,Sunday,1,4
20.0,4.5,25.451517,81.832616,25.591517,81.972616,2022-02-14,Sandstorms,scooter ,Jam ,1.0,29,20.942328558254456,19.0,20,Monday,0,2
24.0,4.8,12.914264,77.6784,13.004264,77.7684,2022-03-31,Cloudy,motorcycle ,Low ,1.0,21,13.946167423771865,22.0,22,Thursday,0,3
23.0,4.4,21.160437,72.774209,21.240437,72.854209,2022-03-27,Windy,motorcycle ,Jam ,1.0,35,12.14306863645734,20.0,21,Sunday,1,3
32.0,4.7,26.849596,75.800512,26.859596,75.810512,2022-03-03,Windy,motorcycle ,Low ,0.0,22,1.4884133108377866,9.0,9,Thursday,0,3
29.0,4.1,15.574828,73.766883,15.594828,73.786883,2022-02-11,Stormy,motorcycle ,Low ,1.0,20,3.0820469060276725,9.0,10,Friday,0,2
21.0,4.5,30.893384,75.821202,31.003384,75.931202,2022-02-18,Windy,motorcycle ,Medium ,1.0,18,16.100152573493784,17.0,17,Friday,0,2
33.0,5.0,26.913987,75.752891,26.963987,75.802891,2022-03-21,Sunny,motorcycle ,Low ,0.0,22,7.439651353859388,23.0,23,Monday,0,3
32.0,4.6,17.422819,78.449578,17.432819,78.459578,2022-03-11,Fog,motorcycle ,Low ,1.0,15,1.5341425004658225,10.0,10,Friday,0,3
36.0,4.6,12.297954,76.665169,12.427954,76.795169,2022-04-06,Sunny,motorcycle ,Low ,1.0,27,20.166989378676195,23.0,23,Wednesday,0,4
39.0,4.6,18.994049,72.825203,19.074049,72.905203,2022-03-16,Windy,motorcycle ,Medium ,0.0,21,12.220563865765206,18.0,18,Wednesday,0,3
25.0,5.0,12.321214,76.621094,12.351214,76.651094,2022-03-11,Windy,scooter ,Low ,1.0,12,4.654148771747972,23.0,23,Friday,0,3
31.0,4.8,25.45235,81.841889,25.50235,81.891889,2022-02-13,Windy,motorcycle ,Medium ,0.0,26,7.480615038170575,18.0,18,Sunday,1,2
20.0,4.9,22.745049,75.892471,22.795049,75.942471,2022-03-07,Stormy,electric_scooter ,Jam ,1.0,21,7.551467694331916,19.0,19,Monday,0,3
35.0,3.5,18.563934,73.915367,18.673935,74.025367,2022-03-12,Windy,motorcycle ,Jam ,0.0,31,16.822593330902556,20.0,20,Saturday,1,3
32.0,4.7,23.374989,85.335486,23.504989,85.465486,2022-03-18,Sandstorms,electric_scooter ,Jam ,1.0,29,19.58985299714341,19.0,19,Friday,0,3
31.0,4.5,13.086438,80.220672,13.146439,80.280672,2022-03-07,Cloudy,scooter ,Medium ,1.0,17,9.294705791241627,17.0,17,Monday,0,3
29.0,4.6,12.337928,76.617889,12.417928,76.697889,2022-03-27,Sandstorms,motorcycle ,Low ,0.0,16,12.410115517669745,22.0,22,Sunday,1,3
30.0,4.7,30.895204,75.822103,30.965204,75.892103,2022-02-16,Fog,electric_scooter ,Low ,0.0,22,10.246362615008668,19.0,0,Wednesday,0,2
32.0,4.9,12.978453,77.643685,13.058453,77.723685,2022-03-10,Cloudy,motorcycle ,Low ,1.0,38,12.39518332634847,22.0,22,Thursday,0,3
25.0,4.6,22.725748,75.898497,22.835748,76.008497,2022-03-18,Sandstorms,motorcycle ,Medium ,0.0,19,16.612640590667567,17.0,17,Friday,0,3
29.0,5.0,22.753839,75.897429,22.773839,75.917429,2022-04-05,Sunny,scooter ,High ,0.0,10,3.0206490444019702,11.0,11,Tuesday,0,4
37.0,4.4,22.753839,75.897429,22.773839,75.917429,2022-03-11,Stormy,motorcycle ,Low ,1.0,26,3.0206490444019702,10.0,10,Friday,0,3
39.0,4.5,21.173343,72.792731,21.263343,72.882731,2022-03-10,Stormy,scooter ,Medium ,0.0,39,13.660196747006776,18.0,18,Thursday,0,3
35.0,4.6,22.75004,75.902847,22.78004,75.932847,2022-03-09,Sunny,motorcycle ,Jam ,1.0,24,4.530955587841242,20.0,20,Wednesday,0,3
35.0,4.3,26.913483,75.803139,27.043483,75.933139,2022-03-16,Cloudy,motorcycle ,Medium ,2.0,40,19.3401463924332,17.0,17,Wednesday,0,3
28.0,4.6,19.874103,75.368419,19.984103,75.478419,2022-02-12,Sandstorms,scooter ,Jam ,1.0,26,16.760492701776162,19.0,19,Saturday,1,2
37.0,4.9,23.359194,85.325447,23.409194,85.375447,2022-04-05,Fog,motorcycle ,Jam ,0.0,36,7.535984017442588,21.0,21,Tuesday,0,4
32.0,4.7,21.149569,72.772697,21.159569,72.782697,2022-03-07,Stormy,scooter ,Low ,1.0,25,1.5180983458459458,10.0,11,Monday,0,3
21.0,4.8,21.149834,72.778666,21.279834,72.908666,2022-03-02,Fog,motorcycle ,Low ,1.0,22,19.73160753912201,23.0,0,Wednesday,0,3
27.0,5.0,12.914264,77.6784,13.024264,77.7884,2022-04-04,Sandstorms,motorcycle ,Low ,0.0,17,17.044988256333504,22.0,22,Monday,0,4
39.0,4.3,12.337978,76.616792,12.377978,76.656792,2022-03-17,Cloudy,motorcycle ,Medium ,1.0,33,6.205284711948613,15.0,15,Thursday,0,3
37.0,4.7,13.044694,80.26147,13.054694,80.27147,2022-03-15,Fog,motorcycle ,Low ,1.0,19,1.5493046440215,9.0,9,Tuesday,0,3
27.0,4.6,12.913041,77.683237,13.003041,77.773237,2022-03-27,Sunny,motorcycle ,Jam ,1.0,22,13.946200129119886,22.0,22,Sunday,1,3
36.0,4.7,17.426228,78.407495,17.556228,78.537495,2022-03-14,Stormy,motorcycle ,Low ,1.0,23,19.940607730289752,23.0,23,Monday,0,3
34.0,4.6,13.029198,77.570997,13.119198,77.660997,2022-03-04,Sunny,motorcycle ,Jam ,0.0,36,13.94308069228634,19.0,19,Friday,0,3
26.0,4.9,17.455894,78.375467,17.585894,78.505467,2022-04-04,Sandstorms,motorcycle ,Medium ,1.0,27,19.93908723888308,18.0,18,Monday,0,4
21.0,4.8,21.149569,72.772697,21.229569,72.852697,2022-03-12,Cloudy,scooter ,Medium ,0.0,32,12.143475859356393,18.0,18,Saturday,1,3
39.0,4.8,22.728163,75.884212,22.748163,75.904212,2022-03-11,Fog,scooter ,Low ,1.0,18,3.020904843788388,9.0,9,Friday,0,3
30.0,4.6,26.921411,75.793604,27.001411,75.873604,2022-04-06,Windy,motorcycle ,Medium ,1.0,30,11.902413303218284,17.0,17,Wednesday,0,4
28.0,4.6,17.429585,78.392621,17.449585,78.412621,2022-03-03,Sunny,motorcycle ,Low ,1.0,15,3.0681925692392165,10.0,10,Thursday,0,3
37.0,4.4,21.17106,72.789292,21.21106,72.829292,2022-03-17,Sandstorms,motorcycle ,High ,1.0,33,6.071710271577742,13.0,13,Thursday,0,3
21.0,4.7,11.003681,76.975525,11.043681,77.015525,2022-03-07,Windy,electric_scooter ,High ,1.0,19,6.219648077690683,14.0,15,Monday,0,3
34.0,5.0,19.103249,72.846749,19.163249,72.906749,2022-03-19,Sunny,motorcycle ,Jam ,1.0,27,9.16288441574708,19.0,20,Saturday,1,3
29.0,4.8,26.905287,75.794592,26.965287,75.854592,2022-04-01,Stormy,scooter ,Low ,1.0,15,8.92770872590978,22.0,22,Friday,0,4
21.0,4.7,26.911927,75.797282,27.021927,75.907282,2022-04-04,Stormy,motorcycle ,Jam ,1.0,20,16.365469292582933,19.0,19,Monday,0,4
26.0,4.7,13.026279,80.174568,13.156279,80.304568,2022-03-27,Stormy,motorcycle ,Low ,1.0,18,20.13933830004732,22.0,22,Sunday,1,3
24.0,4.8,12.323978,76.627961,12.363978,76.667961,2022-03-11,Sandstorms,motorcycle ,High ,0.0,23,6.205443615404849,13.0,13,Friday,0,3
20.0,4.7,19.121999,72.908493,19.171999,72.958493,2022-04-03,Fog,motorcycle ,Jam ,0.0,27,7.635443063206578,19.0,19,Sunday,1,4
38.0,4.7,26.911378,75.789034,26.921378,75.799034,2022-04-01,Sunny,motorcycle ,Low ,1.0,25,1.4880598281970034,8.0,8,Friday,0,4
38.0,4.6,12.972161,77.596014,13.012161,77.636014,2022-03-17,Fog,scooter ,High ,0.0,32,6.197905447135887,12.0,13,Thursday,0,3
27.0,4.5,18.533811,73.899315,18.643811,74.009315,2022-03-31,Sandstorms,scooter ,Jam ,1.0,20,16.823894329937332,21.0,21,Thursday,0,3
21.0,4.9,26.481547,80.299775,26.571547,80.389775,2022-02-16,Stormy,motorcycle ,Jam ,1.0,27,13.41251305348337,21.0,21,Wednesday,0,2
29.0,5.0,12.323225,76.630028,12.343225,76.650028,2022-03-28,Fog,motorcycle ,Low ,1.0,15,3.1027828005863136,8.0,8,Monday,0,3
36.0,4.9,12.949934,77.699386,13.019934,77.769386,2022-03-23,Windy,motorcycle ,Low ,1.0,21,10.84648491635075,23.0,23,Wednesday,0,3
27.0,4.7,18.520016,73.830547,18.580016,73.890547,2022-03-30,Cloudy,scooter ,Jam ,0.0,25,9.177638861634822,21.0,21,Wednesday,0,3
20.0,4.7,21.173493,72.801953,21.283493,72.911953,2022-04-06,Cloudy,motorcycle ,Medium ,1.0,31,16.695271848483706,18.0,18,Wednesday,0,4
21.0,4.7,19.055831,72.833984,19.075831,72.853984,2022-03-11,Stormy,motorcycle ,High ,0.0,14,3.0548704390401245,11.0,11,Friday,0,3
23.0,4.5,10.994136,76.963303,11.024136,76.993303,2022-03-07,Fog,scooter ,Jam ,1.0,21,4.664846958990213,19.0,20,Monday,0,3
24.0,4.5,17.458998,78.500366,17.548998,78.590366,2022-04-02,Sunny,scooter ,Medium ,1.0,19,13.80458421027135,17.0,18,Saturday,1,4
24.0,4.9,26.902908,75.792934,26.982908,75.872934,2022-03-12,Sandstorms,motorcycle ,Jam ,1.0,33,11.90326188571223,21.0,21,Saturday,1,3
32.0,5.0,12.949934,77.699386,12.999934,77.749386,2022-03-13,Cloudy,motorcycle ,Jam ,1.0,37,7.74763816269579,21.0,21,Sunday,1,3
33.0,4.6,18.533811,73.899315,18.593811,73.959315,2022-03-11,Stormy,scooter ,Medium ,1.0,28,9.17729466569822,17.0,17,Friday,0,3
22.0,4.5,19.055831,72.833984,19.085831,72.863984,2022-04-05,Sandstorms,scooter ,Jam ,0.0,11,4.582241705523986,21.0,21,Tuesday,0,4
30.0,4.6,11.001753,76.986241,11.081753,77.066241,2022-03-16,Stormy,motorcycle ,Low ,0.0,21,12.438927835428666,23.0,23,Wednesday,0,3
27.0,4.7,22.515082,88.36783,22.565082,88.41783,2022-02-15,Cloudy,scooter ,Jam ,0.0,21,7.557174579390798,19.0,20,Tuesday,0,2
30.0,4.7,19.003517,72.82765,19.063517,72.88765,2022-03-15,Stormy,scooter ,Jam ,0.0,29,9.165436705070867,19.0,21,Tuesday,0,3
24.0,4.5,18.927584,72.832585,18.957584,72.862585,2022-03-28,Stormy,motorcycle ,Jam ,0.0,12,4.583876758825483,21.0,21,Monday,0,3
38.0,3.7,19.1813,72.836191,19.2713,72.926191,2022-03-14,Sandstorms,motorcycle ,Jam ,0.0,32,13.74073782592668,19.0,19,Monday,0,3
38.0,4.8,22.307898,73.167788,22.327898,73.187788,2022-03-19,Fog,motorcycle ,Low ,1.0,26,3.025056406598116,9.0,9,Saturday,1,3
20.0,5.0,22.75004,75.902847,22.78004,75.932847,2022-03-15,Cloudy,scooter ,Medium ,1.0,17,4.530955587841242,17.0,17,Tuesday,0,3
28.0,4.2,12.970324,77.645748,13.030324,77.705748,2022-03-01,Windy,motorcycle ,Jam ,1.0,35,9.296712100181104,21.0,22,Tuesday,0,3
37.0,4.7,17.451976,78.385883,17.491976,78.425883,2022-04-01,Sunny,scooter ,High ,1.0,22,6.135875610009266,13.0,13,Friday,0,4
37.0,5.0,22.308096,73.167753,22.328096,73.187753,2022-03-03,Cloudy,scooter ,High ,1.0,30,3.0250544664115706,11.0,11,Thursday,0,3
34.0,5.0,23.333017,85.3172,23.393017,85.3772,2022-03-28,Windy,scooter ,Jam ,1.0,34,9.043828433563103,19.0,20,Monday,0,3
36.0,4.1,19.065838,72.832658,19.075838,72.842658,2022-03-01,Fog,electric_scooter ,High ,1.0,34,1.527413882635404,11.0,11,Tuesday,0,3
26.0,4.7,26.473698,80.352677,26.553698,80.432677,2022-02-18,Windy,scooter ,Low ,1.0,12,11.92281577211856,22.0,22,Friday,0,2
39.0,4.8,19.1093,72.825451,19.1793,72.895451,2022-04-02,Stormy,motorcycle ,Low ,1.0,20,10.689700885525228,22.0,22,Saturday,1,4
39.0,5.0,17.411028,78.329645,17.501028,78.419645,2022-03-12,Cloudy,motorcycle ,Jam ,1.0,47,13.80628401381214,22.0,22,Saturday,1,3
37.0,4.2,9.985497,76.276999,10.115497,76.406999,2022-02-16,Cloudy,scooter ,Medium ,1.0,43,20.244642325808297,19.0,19,Wednesday,0,2
23.0,4.8,18.55144,73.804855,18.64144,73.894855,2022-03-02,Sandstorms,scooter ,Low ,0.0,16,13.764718900460496,22.0,22,Wednesday,0,3
27.0,4.9,21.185047,72.80859,21.235047,72.85859,2022-03-15,Fog,electric_scooter ,Medium ,1.0,10,7.589193023257342,17.0,17,Tuesday,0,3
35.0,4.7,22.31279,73.170283,22.33279,73.190283,2022-03-26,Fog,scooter ,Low ,1.0,18,3.0250084659147034,8.0,8,Saturday,1,3
